county_id,county_name,enrollees,total_spend,hospital_snf,physician,outpatient,home_health,hospice,dme,state
19105,IA-Jones County,2908,8473.9,3707.26,1870.16,2080.86,288.52,358.64,173.86,IA
19107,IA-Keokuk County,1468,8943.15,4573.16,1435.89,2444.8,84.44,283.9,169.13,IA
19109,IA-Kossuth County,2979,7492.3,3220.48,1325.16,2627.44,73.46,140.32,171.71,IA
19111,IA-Lee County,5423,7265.95,3329.64,1484.73,1825.97,254.06,166.61,214.39,IA
19113,IA-Linn County,19194,7703.13,3226.84,2159.17,1544.66,256.71,325.89,184.02,IA
19115,IA-Louisa County,1237,6492.28,2958.63,1433.05,1686.09,99.99,165.88,156.27,IA
19117,IA-Lucas County,1437,8700.36,3920.8,1473.91,2422.98,212.06,491.69,183.2,IA
19119,IA-Lyon County,1659,7982.94,3664.37,1253.97,2854.21,48.87,99.48,153.46,IA
19121,IA-Madison County,2498,7951.41,3625.22,1913.31,1770.8,176.23,243.06,220.41,IA
19123,IA-Mahaska County,3018,7171.49,3155.94,1298.87,2256.06,132.62,193.77,181.21,IA
19125,IA-Marion County,4650,8208.84,3512.94,1641.89,2399.02,229.15,255.25,199.36,IA
19127,IA-Marshall County,5630,7083.49,3020.33,2111.8,1377.7,168.76,241.85,170.99,IA
19129,IA-Mills County,1685,8326.48,3803.88,2332.95,1383.88,409.85,242.04,150.29,IA
19131,IA-Mitchell County,2276,7396.26,3667.11,1046.92,2423.7,113.79,63.27,170.44,IA
19133,IA-Monona County,1604,8533.2,3817.09,1515.04,2642.99,255.94,163.48,199.13,IA
19135,IA-Monroe County,1406,7558.11,3318.45,1179.86,2571.76,166.4,180.96,171.8,IA
19137,IA-Montgomery County,2030,9385.12,4898.9,1722.48,2127.52,237.64,212.6,223.18,IA
19139,IA-Muscatine County,4768,8480.91,3888.11,1907.2,1835.67,238.4,420.92,190.17,IA
19141,IA-O'Brien County,2669,7999.75,3496.09,1372.08,2760.33,161.59,161.5,170.65,IA
19143,IA-Osceola County,1083,7316.0,3373.89,1413.85,2274.06,,69.5,230.11,IA
19145,IA-Page County,2712,9826.15,4364.52,1421.97,3345.46,443.56,154.73,194.83,IA
19147,IA-Palo Alto County,1570,8548.81,3393.36,1444.99,3377.27,61.46,151.08,231.03,IA
19149,IA-Plymouth County,3217,8058.18,3251.22,1937.25,2080.53,178.91,422.6,190.21,IA
19151,IA-Pocahontas County,1509,7953.45,3526.19,1394.86,2587.99,92.97,241.31,160.95,IA
19153,IA-Polk County,37280,7342.35,3246.84,2208.59,1106.2,316.42,279.38,180.35,IA
19155,IA-Pottawattamie County,10185,8249.34,3636.42,2122.92,1573.37,412.64,329.22,174.57,IA
19157,IA-Poweshiek County,2941,6714.01,2848.31,1774.56,1628.11,70.09,214.74,180.62,IA
19159,IA-Ringgold County,962,9370.2,3677.15,1112.9,4118.48,64.03,272.75,216.62,IA
19161,IA-Sac County,1991,8460.16,3419.82,1536.14,3167.96,101.24,153.34,206.94,IA
19163,IA-Scott County,16985,8556.49,3883.42,2237.43,1504.83,460.59,286.08,187.84,IA
19165,IA-Shelby County,2149,8901.5,4115.6,1427.72,2735.45,224.53,146.48,354.79,IA
19167,IA-Sioux County,4281,8185.46,3433.12,1286.68,3039.11,135.85,189.88,178.78,IA
19169,IA-Story County,7996,7137.37,3011.24,2305.21,1320.79,142.1,224.72,137.07,IA
19171,IA-Tama County,2691,8258.63,3547.47,2099.78,2118.61,103.56,241.68,168.53,IA
19173,IA-Taylor County,1290,8964.95,3643.09,1300.33,3535.53,135.78,246.08,173.48,IA
19175,IA-Union County,2044,6965.7,2531.17,1114.77,2625.62,108.79,413.92,166.24,IA
19177,IA-Van Buren County,1378,9304.75,4537.07,1372.68,2940.88,131.31,114.44,237.55,IA
19179,IA-Wapello County,4868,8495.46,4286.11,1666.82,1781.71,198.85,347.63,223.31,IA
19181,IA-Warren County,4818,7473.24,3290.33,2277.67,1137.94,232.65,349.9,167.82,IA
19183,IA-Washington County,2966,8322.81,3870.89,1754.36,2123.64,87.99,272.45,241.44,IA
19185,IA-Wayne County,1109,8294.64,3325.01,1084.95,2774.29,469.85,425.37,246.03,IA
19187,IA-Webster County,5487,7377.26,2875.69,1979.13,1779.18,241.95,254.29,255.77,IA
19189,IA-Winnebago County,2068,7894.58,3553.34,1531.53,2179.22,138.23,242.37,292.42,IA
19191,IA-Winneshiek County,2906,7255.34,3000.63,1214.67,2711.31,128.56,138.38,161.25,IA
19193,IA-Woodbury County,9549,8171.41,3558.81,2386.48,1344.55,288.47,401.01,182.63,IA
19195,IA-Worth County,1242,6859.88,2798.47,1482.4,2222.9,62.82,121.33,198.0,IA
19197,IA-Wright County,2529,10627.38,4946.47,1400.18,3635.0,270.98,221.97,254.98,IA
20001,KS-Allen County,2038,8636.0,4389.52,1942.6,1734.34,205.44,140.83,239.7,KS
20003,KS-Anderson County,1427,9334.93,4013.44,1629.82,3210.7,186.2,154.62,187.94,KS
20005,KS-Atchison County,2409,9363.53,4952.59,1765.16,1897.12,213.7,367.32,172.28,KS
20007,KS-Barber County,966,9791.7,4831.64,1636.99,2751.37,56.01,222.0,303.47,KS
20009,KS-Barton County,4211,9318.2,3999.72,2513.6,2165.75,282.79,130.44,264.51,KS
20011,KS-Bourbon County,2184,7655.8,3106.72,1719.78,2024.34,300.89,306.98,206.41,KS
20013,KS-Brown County,1663,9418.43,4195.77,1344.54,3172.81,283.35,209.21,221.22,KS
20015,KS-Butler County,7014,7818.75,3164.7,2537.51,1230.54,351.71,334.37,187.93,KS
20017,KS-Chase County,462,7583.39,3819.93,1750.5,1390.18,207.85,224.02,201.36,KS
20019,KS-Chautauqua County,680,9370.24,4253.28,1397.93,2597.82,695.12,245.77,189.63,KS
20021,KS-Cherokee County,3220,9411.1,4379.08,2063.43,2130.7,250.72,298.95,267.69,KS
20023,KS-Cheyenne County,624,11684.25,5772.59,1555.55,3843.26,223.02,141.24,304.99,KS
20025,KS-Clark County,407,11596.02,6599.74,1694.28,3088.9,,,290.98,KS
20027,KS-Clay County,1542,8951.75,3898.41,2077.06,2614.69,69.3,91.59,293.64,KS
20029,KS-Cloud County,1788,7619.58,3592.09,1502.54,2146.45,56.41,199.58,177.77,KS
20031,KS-Coffey County,1530,8395.1,3978.61,1588.85,2154.01,215.84,271.02,174.91,KS
20033,KS-Comanche County,411,10356.21,5762.43,1588.17,2529.54,,,187.39,KS
20035,KS-Cowley County,4884,7828.51,3434.76,1992.96,1522.98,375.85,275.1,227.36,KS
20037,KS-Crawford County,5051,8745.44,3693.7,1824.23,2148.72,364.86,470.71,242.41,KS
20039,KS-Decatur County,674,10348.45,4430.85,1406.73,4061.49,246.22,,285.42,KS
20041,KS-Dickinson County,2303,7712.76,3277.11,1694.82,2082.51,344.15,151.52,197.48,KS
20043,KS-Doniphan County,1182,8698.21,3556.9,1655.15,2494.64,347.85,333.56,318.75,KS
20045,KS-Douglas County,9139,7689.65,3208.74,1991.24,1578.33,303.97,355.84,245.67,KS
20047,KS-Edwards County,528,9388.68,4436.33,1848.43,2782.48,72.5,,193.34,KS
20049,KS-Elk County,616,8743.92,3982.84,1908.62,2061.53,437.13,,246.19,KS
20051,KS-Ellis County,3608,8830.69,4071.96,1679.33,2470.43,299.37,71.05,307.12,KS
20053,KS-Ellsworth County,1145,9661.04,4736.37,1723.66,2519.64,386.28,82.91,279.94,KS
20055,KS-Finney County,2738,7604.1,3887.93,1871.13,1394.99,136.93,113.42,215.2,KS
20057,KS-Ford County,2852,8122.21,3934.96,2292.96,1266.28,167.63,230.26,249.07,KS
20059,KS-Franklin County,3492,8272.4,3429.06,1854.89,2040.34,316.93,322.98,304.34,KS
20061,KS-Geary County,2281,7952.43,3160.06,2066.59,2133.0,236.27,89.02,251.86,KS
20063,KS-Gove County,581,10567.61,5733.43,1658.21,2749.95,,224.84,232.05,KS
20065,KS-Graham County,545,10257.49,4446.09,1468.65,3607.53,407.22,,334.28,KS
20067,KS-Grant County,780,6985.08,3270.58,1760.48,1579.21,,,206.03,KS
20069,KS-Gray County,742,6926.85,3209.55,2082.88,1217.54,84.14,131.3,196.58,KS
20071,KS-Greeley County,251,10352.62,4623.2,1646.26,3861.39,,,336.37,KS
20073,KS-Greenwood County,1555,9995.59,5081.59,2013.75,2185.29,475.74,67.72,205.37,KS
20075,KS-Hamilton County,323,10098.45,4032.07,2078.16,3814.05,,,182.76,KS
20077,KS-Harper County,1109,10219.16,5266.66,1781.78,2583.84,135.88,139.84,335.85,KS
20079,KS-Harvey County,4790,7805.47,3211.14,2610.2,1318.02,162.8,322.05,190.34,KS
20081,KS-Haskell County,534,10360.77,5002.48,2337.57,2766.61,,,229.02,KS
20083,KS-Hodgeman County,311,9777.44,4819.21,1943.31,2454.33,158.53,,214.22,KS
20085,KS-Jackson County,1909,9343.33,4207.99,1612.27,2599.44,416.86,269.33,200.66,KS
20087,KS-Jefferson County,2024,7517.14,3462.8,1778.85,1415.35,286.13,359.51,212.95,KS
20089,KS-Jewell County,705,9954.33,5142.52,1712.38,2852.55,,44.18,178.65,KS
20091,KS-Johnson County,43331,9052.54,3791.39,2528.07,1605.07,449.09,491.72,172.78,KS
20093,KS-Kearny County,440,9009.07,5231.67,1303.67,2026.96,117.59,,200.82,KS
20095,KS-Kingman County,1341,10295.17,4845.59,2147.65,2458.2,161.99,453.69,234.01,KS
20097,KS-Kiowa County,427,8197.39,4047.42,1377.35,2382.84,,193.39,194.54,KS
20099,KS-Labette County,2813,9047.77,4088.55,1775.45,2368.93,287.19,320.89,212.49,KS
20101,KS-Lane County,371,12881.8,6583.5,2058.03,3789.8,,,294.91,KS
20103,KS-Leavenworth County,7458,8955.77,4273.04,2089.08,1566.17,445.73,431.49,164.56,KS
20105,KS-Lincoln County,557,12252.8,7281.71,1655.51,2845.32,325.67,,191.75,KS
20107,KS-Linn County,1349,8492.14,3830.11,1941.91,1856.59,314.95,318.39,219.04,KS
20109,KS-Logan County,580,12500.88,6333.05,1872.21,4023.34,,,400.55,KS
20111,KS-Lyon County,3702,8157.93,3717.24,2258.53,1532.9,254.33,248.16,145.88,KS
20113,KS-McPherson County,4644,7619.77,3334.19,2075.92,1545.47,282.02,180.59,233.05,KS
20115,KS-Marion County,2184,8314.44,3616.97,2039.24,2170.86,132.79,177.91,213.15,KS
20117,KS-Marshall County,1924,8430.4,3821.59,1601.26,2599.22,131.26,158.21,182.24,KS
20119,KS-Meade County,657,10031.73,5450.64,1583.42,2671.23,,129.77,192.26,KS
20121,KS-Miami County,3038,8778.06,3809.25,2226.74,1640.47,402.89,540.92,156.73,KS
20123,KS-Mitchell County,1158,8599.41,4334.39,2014.8,1927.57,,105.96,272.01,KS
20125,KS-Montgomery County,5404,8004.25,3570.04,1796.19,1881.59,272.53,242.19,236.16,KS
20127,KS-Morris County,1535,9281.45,4119.55,2035.77,2559.55,185.35,142.78,299.97,KS
20129,KS-Morton County,467,8725.15,4303.98,2137.74,2042.2,,,217.85,KS
20131,KS-Nemaha County,1815,8200.16,3889.97,1295.89,2765.21,117.65,105.14,144.27,KS
20133,KS-Neosho County,2584,9938.53,5037.74,1898.93,2158.07,415.65,163.86,289.31,KS
20135,KS-Ness County,680,10390.89,4465.34,1685.99,3790.81,114.5,,371.4,KS
20137,KS-Norton County,875,7720.89,3405.02,1337.9,2715.39,,54.51,296.03,KS
20139,KS-Osage County,2632,8093.14,3747.69,1958.84,1548.3,299.26,264.6,268.51,KS
20141,KS-Osborne County,837,9929.8,5145.57,1653.08,2574.35,344.55,42.71,285.5,KS
20143,KS-Ottawa County,887,9097.22,5088.25,1968.26,1487.14,126.29,70.51,368.2,KS
20145,KS-Pawnee County,1100,12384.55,6802.66,2247.06,2647.41,283.83,183.37,236.98,KS
20147,KS-Phillips County,1091,11397.9,5876.06,1685.51,3335.06,109.99,211.08,251.25,KS
20149,KS-Pottawatomie County,2283,9357.85,4138.25,1863.58,2714.73,209.47,196.71,246.38,KS
20151,KS-Pratt County,1618,8789.01,4264.01,1786.45,2051.07,102.68,291.36,318.49,KS
20153,KS-Rawlins County,569,11330.01,5339.05,1477.06,4174.98,167.97,,271.61,KS
20155,KS-Reno County,9431,8463.43,3465.68,2528.33,1557.35,211.61,383.96,310.98,KS
20157,KS-Republic County,1148,7645.51,3935.3,1591.64,1900.6,88.02,66.45,134.26,KS
20159,KS-Rice County,1517,8752.97,3871.33,1915.64,2171.62,178.89,309.18,311.16,KS
20161,KS-Riley County,4970,7327.05,2767.58,2573.91,1512.48,161.41,102.63,223.11,KS
20163,KS-Rooks County,1082,9789.79,5003.05,1575.5,2702.63,163.16,73.68,342.22,KS
20165,KS-Rush County,694,9179.09,4086.53,1467.14,3079.97,284.46,,342.63,KS
20167,KS-Russell County,1297,10256.5,4628.56,1634.35,3287.73,418.64,40.32,311.01,KS
20169,KS-Saline County,7198,8001.65,3429.76,2175.39,1491.55,515.83,145.59,256.51,KS
20171,KS-Scott County,771,11089.53,5850.39,1429.99,3411.23,90.25,,256.11,KS
20173,KS-Sedgwick County,46034,8417.01,3717.04,2716.94,954.85,400.06,409.03,210.8,KS
20175,KS-Seward County,1638,8555.2,4747.05,1876.21,1429.99,105.43,160.32,257.73,KS
20177,KS-Shawnee County,23490,8545.81,3771.66,2212.21,1709.96,235.17,430.27,181.64,KS
20179,KS-Sheridan County,449,12163.87,6461.02,1485.47,3990.0,,91.87,222.59,KS
20181,KS-Sherman County,1000,10474.77,4915.85,1589.28,3083.06,299.27,134.58,494.37,KS
20183,KS-Smith County,974,8448.72,3884.15,1407.4,2772.08,135.11,129.62,219.52,KS
20185,KS-Stafford County,749,9522.3,4520.29,2108.0,2229.77,243.89,166.06,298.07,KS
20187,KS-Stanton County,305,10397.84,5797.01,1418.95,3039.84,,,168.67,KS
20189,KS-Stevens County,629,9203.39,4725.33,1734.36,2461.7,48.18,102.44,208.68,KS
20191,KS-Sumner County,2900,7083.99,3105.49,1891.13,1374.32,251.91,267.64,191.57,KS
20193,KS-Thomas County,1052,10812.69,5880.22,1406.49,3049.68,212.23,62.78,289.68,KS
20195,KS-Trego County,574,12150.97,6061.14,1426.21,3963.62,127.06,,660.76,KS
20197,KS-Wabaunsee County,1002,7732.92,3166.52,1888.22,1993.5,238.64,267.69,156.24,KS
20199,KS-Wallace County,245,10093.55,5029.92,1404.14,3302.55,,,414.24,KS
20201,KS-Washington County,1225,8935.86,4192.92,1683.85,2614.03,179.82,89.4,224.82,KS
20203,KS-Wichita County,360,12062.64,6767.13,1453.56,3557.74,102.52,,241.02,KS
20205,KS-Wilson County,1571,9748.7,4113.4,2103.59,2584.55,513.04,177.66,266.48,KS
20207,KS-Woodson County,472,8883.06,4379.41,1873.69,2069.33,146.93,303.98,113.68,KS
20209,KS-Wyandotte County,10307,10018.17,5001.64,2204.26,1546.14,501.35,529.42,208.01,KS
21001,KY-Adair County,2078,9362.34,4284.62,1853.72,1754.63,1105.64,193.04,232.15,KY
21003,KY-Allen County,2116,10068.93,5319.63,2386.21,1473.9,473.58,135.91,289.75,KY
21005,KY-Anderson County,1762,9323.82,4582.3,2343.79,1326.71,564.92,251.35,269.68,KY
21007,KY-Ballard County,1468,8357.98,3745.39,2440.17,1354.48,433.31,134.79,234.2,KY
21009,KY-Barren County,4871,8820.24,3977.39,2245.83,1630.21,474.27,152.47,336.29,KY
21011,KY-Bath County,1199,8843.49,3981.28,2052.12,1652.04,621.44,222.96,319.65,KY
21013,KY-Bell County,3122,10180.27,4908.39,2084.02,1526.07,1239.33,176.0,322.51,KY
21015,KY-Boone County,7723,10131.54,5097.89,2497.35,1491.04,600.89,321.7,153.37,KY
21017,KY-Bourbon County,1850,8643.25,3753.78,2067.3,1403.67,828.29,323.24,276.61,KY
21019,KY-Boyd County,6261,10212.22,4913.57,2336.03,2036.66,457.98,311.56,163.68,KY
21021,KY-Boyle County,3478,8720.92,3882.36,1968.8,1636.74,631.14,350.47,262.63,KY
21023,KY-Bracken County,767,9109.79,4023.41,1992.62,2024.71,431.72,378.04,263.53,KY
21025,KY-Breathitt County,1262,10112.91,4635.6,2549.5,1526.56,587.56,471.5,374.07,KY
21027,KY-Breckinridge County,2332,9374.5,4810.98,1948.49,1781.94,479.1,132.47,220.65,KY
21029,KY-Bullitt County,5218,9404.21,4375.78,2300.21,1598.78,662.95,205.75,268.6,KY
21031,KY-Butler County,1291,9963.0,4923.37,2659.49,1350.74,486.42,170.64,367.7,KY
21033,KY-Caldwell County,1783,7848.17,3633.73,1836.05,1621.85,450.23,128.75,176.94,KY
21035,KY-Calloway County,4088,7608.25,3267.56,1954.56,1430.5,533.25,172.89,253.96,KY
21037,KY-Campbell County,6463,9690.65,4816.93,2411.55,1403.8,599.61,337.35,136.75,KY
21039,KY-Carlisle County,723,8749.67,4190.8,2389.21,1206.25,501.5,236.76,229.25,KY
21041,KY-Carroll County,884,10074.59,4877.4,2280.44,1852.35,634.15,125.08,314.56,KY
21043,KY-Carter County,3146,8895.26,4027.59,2130.44,1733.53,385.35,355.88,256.78,KY
21045,KY-Casey County,2373,10664.94,5243.56,1787.89,1985.86,1266.71,149.81,325.86,KY
21047,KY-Christian County,5462,8248.69,3808.71,2365.19,1328.91,459.54,129.29,151.93,KY
21049,KY-Clark County,3544,9548.34,4446.81,2251.48,1473.14,806.49,334.54,261.55,KY
21051,KY-Clay County,1988,11645.9,6367.78,2123.42,1787.04,863.6,218.5,374.65,KY
21053,KY-Clinton County,1331,10436.42,5115.37,1902.97,1763.54,1261.69,191.0,305.19,KY
21055,KY-Crittenden County,1168,10309.38,5842.04,1753.45,2047.81,384.77,88.46,219.41,KY
21057,KY-Cumberland County,938,11902.73,5756.95,1429.11,2439.02,1977.64,116.03,275.97,KY
21059,KY-Daviess County,11501,8875.71,4084.47,2261.59,1697.25,406.5,238.08,191.71,KY
21061,KY-Edmonson County,940,9821.24,4997.42,2728.03,1276.27,400.04,79.28,316.55,KY
21063,KY-Elliott County,378,9921.16,4555.54,2369.47,1823.82,334.44,539.79,294.59,KY
21065,KY-Estill County,1693,9771.68,4531.85,1980.4,1785.65,1010.76,188.69,330.38,KY
21067,KY-Fayette County,20570,8547.52,3995.49,2299.04,1281.28,541.47,225.05,206.14,KY
21069,KY-Fleming County,1638,9411.95,4476.82,2155.6,1576.29,524.75,395.58,306.71,KY
21071,KY-Floyd County,3691,11451.93,5926.56,2201.89,2332.37,459.0,202.67,318.69,KY
21073,KY-Franklin County,4696,12309.6,6923.03,2710.18,1674.04,412.34,294.57,293.61,KY
21075,KY-Fulton County,1153,9597.92,4183.31,2049.7,1812.32,1088.92,177.89,290.27,KY
21077,KY-Gallatin County,740,10749.31,5437.46,2557.66,1667.82,455.25,461.45,203.11,KY
21079,KY-Garrard County,1762,8807.2,4049.83,1896.44,1478.07,830.58,304.05,282.96,KY
21081,KY-Grant County,1627,10473.91,5701.15,2312.11,1355.28,529.0,515.05,119.29,KY
21083,KY-Graves County,4522,9256.32,4507.37,2201.79,1597.25,542.43,193.31,228.52,KY
21085,KY-Grayson County,3205,9495.73,4585.5,2137.15,1725.24,594.96,193.23,268.54,KY
21087,KY-Green County,1448,9838.83,4502.17,1790.01,2087.44,1140.8,104.77,255.27,KY
21089,KY-Greenup County,4290,10367.12,4880.05,2377.48,1996.64,446.53,484.47,202.09,KY
21091,KY-Hancock County,1243,8276.05,4107.3,2042.57,1404.32,276.7,225.15,201.43,KY
21093,KY-Hardin County,9852,8336.46,3793.49,2071.02,1512.21,547.35,158.53,243.56,KY
21095,KY-Harlan County,3079,9706.68,4993.56,1917.75,1815.92,358.69,367.53,278.14,KY
21097,KY-Harrison County,1977,8818.92,4249.38,1909.71,1630.39,484.63,275.91,281.66,KY
21099,KY-Hart County,2334,9759.48,4856.35,2063.61,1562.51,651.89,310.48,342.66,KY
21101,KY-Henderson County,4743,9320.58,4444.37,2075.23,1621.38,548.65,458.6,184.55,KY
21103,KY-Henry County,1470,9708.69,4417.67,2496.97,1599.77,643.65,223.72,328.84,KY
21105,KY-Hickman County,770,8951.52,4410.88,2239.42,1431.29,621.74,94.4,169.14,KY
21107,KY-Hopkins County,5225,8268.74,4006.98,1899.28,1612.98,441.82,105.99,189.14,KY
21109,KY-Jackson County,1349,8896.31,4283.42,1885.79,1528.89,639.5,254.76,337.23,KY
21111,KY-Jefferson County,68562,8767.65,4011.37,2335.23,1587.46,460.47,186.06,192.8,KY
21113,KY-Jessamine County,3819,8085.69,3579.63,2255.6,1138.2,562.42,316.33,239.65,KY
21115,KY-Johnson County,2316,10011.43,4859.13,2467.1,1891.64,307.67,211.28,233.5,KY
21117,KY-Kenton County,11489,9593.84,4744.69,2441.97,1470.38,546.03,252.46,149.78,KY
21119,KY-Knott County,1346,10394.65,5351.29,2272.53,1737.37,448.37,258.22,333.26,KY
21121,KY-Knox County,2672,9613.5,4713.37,2021.26,1547.78,927.23,125.61,329.55,KY
21123,KY-Larue County,1299,7939.15,3735.11,1973.33,1505.7,395.8,118.17,218.47,KY
21125,KY-Laurel County,5278,9054.24,4376.63,2173.97,1494.69,563.57,140.55,302.17,KY
21127,KY-Lawrence County,1807,9129.11,4091.92,2014.96,1702.71,783.41,322.02,263.06,KY
21129,KY-Lee County,730,9856.58,5083.31,2133.41,1764.1,228.47,375.44,278.75,KY
21131,KY-Leslie County,1114,11758.29,6199.24,2282.9,1782.11,624.22,466.24,470.0,KY
21133,KY-Letcher County,2457,10495.72,5542.52,2059.84,1892.06,457.46,271.04,297.83,KY
21135,KY-Lewis County,1461,9660.56,4559.62,1884.75,1911.06,433.8,665.94,252.22,KY
21137,KY-Lincoln County,2419,8986.06,3942.99,1800.41,1789.68,869.02,273.1,340.4,KY
21139,KY-Livingston County,1447,8977.32,4269.27,1985.84,1805.62,522.95,158.55,227.12,KY
21141,KY-Logan County,3558,9362.89,4703.74,2410.11,1418.89,450.22,174.92,202.65,KY
21143,KY-Lyon County,1191,8685.01,4240.16,2206.21,1545.65,365.63,160.56,155.68,KY
21145,KY-McCracken County,8228,8110.45,3640.23,2312.11,1372.08,407.09,171.15,214.28,KY
21147,KY-McCreary County,1670,9736.99,4499.67,2381.43,1312.06,971.78,153.98,459.93,KY
21149,KY-McLean County,1169,8862.92,4232.29,2150.29,1769.13,343.96,166.25,186.52,KY
21151,KY-Madison County,6531,9062.85,3926.82,2171.64,1614.3,736.85,357.01,274.94,KY
21153,KY-Magoffin County,1199,11865.93,6688.55,2597.9,1862.49,294.7,94.28,308.64,KY
21155,KY-Marion County,2143,8239.04,3400.22,1867.16,1901.3,597.72,237.64,241.73,KY
21157,KY-Marshall County,4784,8369.41,3694.92,2193.98,1609.42,477.94,190.27,193.99,KY
21159,KY-Martin County,955,11551.71,5679.83,2630.15,1878.26,648.79,218.88,490.73,KY
21161,KY-Mason County,1995,8961.11,3894.16,2226.69,1626.53,456.82,517.0,238.43,KY
21163,KY-Meade County,3255,9136.21,4297.27,2168.91,1802.81,549.41,140.56,160.07,KY
21165,KY-Menifee County,621,8426.01,3477.15,2387.17,1742.67,419.36,,285.74,KY
21167,KY-Mercer County,2480,9706.94,4200.22,1957.37,2165.19,806.49,311.77,287.74,KY
21169,KY-Metcalfe County,1098,9605.89,4812.39,2197.56,1739.47,436.43,140.72,281.45,KY
21171,KY-Monroe County,1500,10171.66,5277.55,2203.49,1887.54,520.1,43.21,242.93,KY
21173,KY-Montgomery County,2471,9638.34,4643.34,2442.34,1592.13,597.93,103.18,269.7,KY
21175,KY-Morgan County,1070,11376.18,5702.95,2063.96,2336.32,608.18,282.15,406.74,KY
21177,KY-Muhlenberg County,3637,8671.53,4222.07,1979.45,1678.49,454.41,136.63,188.96,KY
21179,KY-Nelson County,4808,8838.68,3903.67,2124.46,1787.14,680.52,134.56,215.2,KY
21181,KY-Nicholas County,841,8924.06,4072.04,1780.86,1622.28,838.36,363.91,295.5,KY
21183,KY-Ohio County,2332,8457.54,4222.83,1857.16,1622.77,450.8,103.29,202.77,KY
21185,KY-Oldham County,4109,8762.06,3691.47,2508.48,1743.12,453.45,144.45,187.63,KY
21187,KY-Owen County,953,10800.6,5478.39,2199.29,2136.79,609.07,248.0,153.87,KY
21189,KY-Owsley County,550,9393.19,4253.07,2457.22,1788.12,337.89,250.63,275.87,KY
21191,KY-Pendleton County,1172,9196.68,4677.77,2029.72,1264.51,536.61,455.73,265.17,KY
21193,KY-Perry County,2942,11391.54,5933.33,2321.69,1902.51,373.13,471.47,422.2,KY
21195,KY-Pike County,6089,10544.23,5884.51,1793.95,1869.78,393.54,319.28,338.03,KY
21197,KY-Powell County,1127,10505.27,5502.49,2084.34,1624.08,711.12,354.89,306.48,KY
21199,KY-Pulaski County,7604,8899.66,4150.9,2054.86,1424.84,719.26,235.86,339.81,KY
21201,KY-Robertson County,236,9165.97,4731.2,1957.7,1712.04,400.8,,224.61,KY
21203,KY-Rockcastle County,1710,9852.53,4986.42,1653.1,1908.41,812.55,232.18,325.58,KY
21205,KY-Rowan County,1685,10335.28,4884.82,1966.34,2158.5,692.6,347.96,320.61,KY
21207,KY-Russell County,2261,8911.43,3639.94,1969.74,1890.92,974.09,184.73,279.71,KY
21209,KY-Scott County,2942,9226.77,4317.33,2104.1,1630.33,631.1,317.79,242.03,KY
21211,KY-Shelby County,3461,8997.01,4150.96,2270.01,1526.7,633.02,254.92,170.45,KY
21213,KY-Simpson County,2183,10725.24,5992.38,2646.25,1208.77,462.14,159.49,263.55,KY
21215,KY-Spencer County,1344,9932.54,4503.5,2498.06,1721.48,660.34,324.57,238.57,KY
21217,KY-Taylor County,3346,9369.76,4195.29,1954.87,1945.34,860.21,232.59,202.76,KY
21219,KY-Todd County,1282,8799.29,4051.59,2290.54,1462.18,582.25,146.48,256.78,KY
21221,KY-Trigg County,1813,8639.21,3731.87,2108.7,1820.69,539.09,224.78,192.97,KY
21223,KY-Trimble County,862,10289.82,4630.36,2142.4,2266.26,536.79,423.47,299.76,KY
21225,KY-Union County,1531,9639.19,4796.68,2045.82,1647.22,659.0,311.97,202.61,KY
21227,KY-Warren County,9988,9793.44,4757.05,2788.31,1340.91,420.48,173.32,303.34,KY
21229,KY-Washington County,1325,8651.01,3921.67,2013.04,1713.09,537.65,241.25,238.13,KY
21231,KY-Wayne County,2188,9054.7,4191.33,1979.56,1655.96,660.06,275.79,314.16,KY
21233,KY-Webster County,1458,10334.02,5381.14,2012.88,1923.99,618.74,257.87,167.82,KY
21235,KY-Whitley County,5580,10040.86,5074.6,2174.61,1556.24,825.66,161.56,298.49,KY
21237,KY-Wolfe County,855,9951.66,4755.75,2197.0,1566.37,463.82,599.11,419.92,KY
21239,KY-Woodford County,2262,7707.0,3415.44,2110.83,1113.17,616.28,262.55,197.48,KY
22001,LA-Acadia Parish,6981,10101.52,4855.81,2343.93,1460.8,839.71,421.33,195.81,LA
22003,LA-Allen Parish,2506,9742.44,4380.78,2014.81,1522.1,882.5,784.82,210.45,LA
22005,LA-Ascension Parish,4217,9825.97,3852.24,2546.3,1705.7,848.88,752.17,160.91,LA
22007,LA-Assumption Parish,1996,8993.67,3484.01,2336.3,1834.37,900.26,219.53,192.8,LA
22009,LA-Avoyelles Parish,4843,11245.59,4611.5,2237.05,1786.04,1650.64,692.88,259.48,LA
22011,LA-Beauregard Parish,4432,11302.88,5576.45,2363.68,1721.63,1069.38,425.82,227.63,LA
22013,LA-Bienville Parish,1821,11569.02,5352.12,2483.43,2021.91,1044.88,378.58,197.09,LA
22015,LA-Bossier Parish,13255,10394.6,4674.2,2567.37,1748.82,771.82,428.25,208.52,LA
22017,LA-Caddo Parish,23460,9815.53,4553.22,2321.76,1634.69,684.92,365.72,212.5,LA
22019,LA-Calcasieu Parish,20954,9103.45,3890.62,2187.73,1558.64,745.43,515.26,221.53,LA
